Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2004-10-05 00:00:00-04:00,3.3467870683287004,3.4429707443089925,3.286640955963472,3.4389941692352295,299464236,0.0,0.0
2004-10-06 00:00:00-04:00,3.418613689205782,3.440982337595534,3.3800903531292903,3.4069321155548096,267628104,0.0,0.0
2004-10-07 00:00:00-04:00,3.402955213139882,3.476522789518702,3.3937596508688577,3.450923442840576,282301416,0.0,0.0
2004-10-08 00:00:00-04:00,3.4476917323163234,3.4715511792008793,3.405441161225469,3.4230873584747314,221390388,0.0,0.0
2004-10-11 00:00:00-04:00,3.4049439454881165,3.4511722818734816,3.3266560412791946,3.361699342727661,209442348,0.0,0.0
2004-10-12 00:00:00-04:00,3.341318412549298,3.4201052159067524,3.31547067714033,3.4148850440979004,233310456,0.0,0.0
2004-10-13 00:00:00-04:00,3.5620193629945796,3.5677348901181296,3.4814938416952748,3.501873254776001,395324280,0.0,0.0
2004-10-14 00:00:00-04:00,3.5046073904669957,3.5386564271609586,3.4437154085393042,3.529212713241577,208842948,0.0,0.0
2004-10-15 00:00:00-04:00,3.602033476596594,3.616199639456027,3.5279691202530525,3.581652879714966,263895840,0.0,0.0
2004-10-18 00:00:00-04:00,3.5590372257887393,3.7081585513419126,3.509578189503389,3.7071645259857178,280726992,0.0,0.0
2004-10-19 00:00:00-04:00,3.7404676462477426,3.787689766756539,3.662178565516735,3.676842451095581,362197440,0.0,0.0
2004-10-20 00:00:00-04:00,3.679078789433216,3.702938236965767,3.469562986189824,3.4916832447052,454453092,0.0,0.0
2004-10-21 00:00:00-04:00,3.588861345110411,3.731271926310424,3.5197678255113845,3.7126317024230957,582996420,0.0,0.0
2004-10-22 00:00:00-04:00,4.238534180352069,4.477874534128956,4.077979445657468,4.2855072021484375,1474200324,0.0,0.0
2004-10-25 00:00:00-04:00,4.384175508685568,4.832286723511795,4.288489569744065,4.657566070556641,1309257432,0.0,0.0
2004-10-26 00:00:00-04:00,4.631221749574128,4.787799459807699,4.473650487488135,4.5183868408203125,891391716,0.0,0.0
2004-10-27 00:00:00-04:00,4.541251815939946,4.7102560111073,4.517640517876063,4.622025489807129,533725740,0.0,0.0
2004-10-28 00:00:00-04:00,4.639671708233056,4.831293176943018,4.612830182929726,4.804202079772949,593278128,0.0,0.0
2004-10-29 00:00:00-04:00,4.943134432962028,4.969479658000317,4.737098397079456,4.738092422485352,845653500,0.0,0.0
2004-11-01 00:00:00-05:00,4.810416469942585,4.912813395756827,4.753750393937004,4.872053146362305,488507004,0.0,0.0
2004-11-02 00:00:00-05:00,4.940398875639507,4.9520804473100455,4.805195350735974,4.843222141265869,453398148,0.0,0.0
2004-11-03 00:00:00-05:00,4.925487399188433,5.010487220529795,4.740826001232466,4.763691425323486,554992452,0.0,0.0
2004-11-04 00:00:00-05:00,4.683413742263634,4.732126663212847,4.556908280765486,4.590460777282715,575807616,0.0,0.0
2004-11-05 00:00:00-05:00,4.52285942668679,4.530812576702635,4.189075750753845,4.208958625793457,792530676,0.0,0.0
2004-11-08 00:00:00-05:00,4.248227767845806,4.360316799552584,4.210201442249942,4.288490295410156,447224328,0.0,0.0
2004-11-09 00:00:00-05:00,4.327012900970472,4.3543516745076385,4.107555891389766,4.192803859710693,442125432,0.0,0.0
2004-11-10 00:00:00-05:00,4.24176543208002,4.287744434578702,4.133900652801799,4.171927452087402,425334240,0.0,0.0
2004-11-11 00:00:00-05:00,4.2034908208255,4.566850939756521,4.1647190913236365,4.548707962036133,598820580,0.0,0.0
2004-11-12 00:00:00-05:00,4.603633337560342,4.717215054469106,4.409029323452655,4.523356914520264,669174156,0.0,0.0
2004-11-15 00:00:00-05:00,4.484833688366416,4.680431248620901,4.442582167937134,4.594686031341553,475583940,0.0,0.0
2004-11-16 00:00:00-05:00,4.411515194745142,4.460476264643285,4.2457412436786175,4.288241386413574,835859304,0.0,0.0
2004-11-17 00:00:00-05:00,4.200757035644287,4.411515496566022,4.200259312642521,4.287247180938721,724590684,0.0,0.0
2004-11-18 00:00:00-05:00,4.232320978864856,4.3349660470861195,4.1189878893806195,4.163973808288574,664518816,0.0,0.0
2004-11-19 00:00:00-05:00,4.202745362899035,4.224616762163354,4.138622913496922,4.210201263427734,350421228,0.0,0.0
2004-11-22 00:00:00-05:00,4.08767246334622,4.212686161801627,4.009135005099061,4.103330135345459,494233272,0.0,0.0
2004-11-23 00:00:00-05:00,4.174660318135951,4.245741893510897,4.138126215429864,4.163476467132568,496035468,0.0,0.0
2004-11-24 00:00:00-05:00,4.344907962354331,4.404308435109756,4.287496013848096,4.343416213989258,610628760,0.0,0.0
2004-11-26 00:00:00-05:00,4.369263915583921,4.474395241635521,4.35733419025175,4.458488941192627,258944796,0.0,0.0
2004-11-29 00:00:00-05:00,4.482597369261329,4.546967496371749,4.4117639462538865,4.499745845794678,426237336,0.0,0.0
2004-11-30 00:00:00-05:00,4.491294649990946,4.548209813609412,4.479862176472118,4.522858619689941,307692000,0.0,0.0
2004-12-01 00:00:00-05:00,4.522113144372264,4.5357832412901145,4.462464998207541,4.472655296325684,314249436,0.0,0.0
2004-12-02 00:00:00-05:00,4.471163392613006,4.511177762422302,4.437610897187375,4.458736419677734,250185564,0.0,0.0
2004-12-03 00:00:00-05:00,4.472406758189677,4.499994633048962,4.414000781118687,4.483591556549072,234533232,0.0,0.0
2004-12-06 00:00:00-05:00,4.452026873672189,4.491046748878309,4.374732050302844,4.381443023681641,249909840,0.0,0.0
2004-12-07 00:00:00-05:00,4.374234255330445,4.379204854991682,4.238782099565768,4.260653495788574,274561164,0.0,0.0
2004-12-08 00:00:00-05:00,4.233811853556239,4.31657404968406,4.193548856366991,4.224616527557373,301370328,0.0,0.0
2004-12-09 00:00:00-05:00,4.231327134011569,4.312101281578278,4.187087560929093,4.310360908508301,305853840,0.0,0.0
2004-12-10 00:00:00-05:00,4.310360967704221,4.346398766805716,4.257175165955284,4.266122341156006,172515312,0.0,0.0
2004-12-13 00:00:00-05:00,4.279045904450109,4.304148003004176,4.211443186442871,4.236297607421875,192551256,0.0,0.0
2004-12-14 00:00:00-05:00,4.249966846846917,4.444322238149721,4.2151716986013295,4.441091537475586,443092464,0.0,0.0
2004-12-15 00:00:00-05:00,4.4236934134651325,4.490798408719783,4.390638165273357,4.468181610107422,458381160,0.0,0.0
2004-12-16 00:00:00-05:00,4.397845480649225,4.485827849433541,4.3729920064927015,4.385915756225586,342569088,0.0,0.0
2004-12-17 00:00:00-05:00,4.393122922012118,4.486075888593099,4.387904170876133,4.475637912750244,295152552,0.0,0.0
2004-12-20 00:00:00-05:00,4.523356279728733,4.683910050419141,4.520124632398155,4.598413467407227,392986620,0.0,0.0
2004-12-21 00:00:00-05:00,4.630474899378042,4.669495716694276,4.558151632757679,4.566849708557129,220431348,0.0,0.0
2004-12-22 00:00:00-05:00,4.5705784620441365,4.643897187484343,4.548459384469805,4.630227088928223,156123720,0.0,0.0
2004-12-23 00:00:00-05:00,4.658808596684149,4.687390494376057,4.622771272419625,4.669992446899414,144439416,0.0,0.0
2004-12-27 00:00:00-05:00,4.70105943683475,4.804202236076335,4.699817260311501,4.769656658172607,243919836,0.0,0.0
2004-12-28 00:00:00-05:00,4.774627047445367,4.810416221002732,4.74728732586967,4.790781497955322,165666168,0.0,0.0
2004-12-29 00:00:00-05:00,4.766424003032032,4.8096700210371415,4.766424003032032,4.794260025024414,107016876,0.0,0.0
2004-12-30 00:00:00-05:00,4.79600022060166,4.926730400748904,4.768164199638671,4.911072254180908,235935828,0.0,0.0
2004-12-31 00:00:00-05:00,4.951584779572918,4.967739231350497,4.785811273336359,4.79152774810791,306433260,0.0,0.0
2005-01-03 00:00:00-05:00,4.906101663121151,5.061188065900345,4.857885046994624,5.038074493408203,633134232,0.0,0.0
2005-01-04 00:00:00-05:00,5.0055157987464,5.043541642034368,4.808675610088342,4.8340253829956055,549685764,0.0,0.0
2005-01-05 00:00:00-05:00,4.807930744556592,4.893675023276273,4.777609892296797,4.809422492980957,329134536,0.0,0.0
2005-01-06 00:00:00-05:00,4.848442340272841,4.868821517910003,4.665519887446286,4.686147689819336,415068516,0.0,0.0
2005-01-07 00:00:00-05:00,4.738091923918265,4.827813244312821,4.6918638277717255,4.817871570587158,386129484,0.0,0.0
2005-01-10 00:00:00-05:00,4.8340260111696445,4.92349918023808,4.767667837270027,4.847944259643555,301282416,0.0,0.0
2005-01-11 00:00:00-05:00,4.8618618287452255,4.913806870391465,4.801219184490909,4.810166358947754,278069652,0.0,0.0
2005-01-12 00:00:00-05:00,4.82980130258661,4.869567050410638,4.734612132527384,4.855897426605225,326784888,0.0,0.0
2005-01-13 00:00:00-05:00,4.855897915954653,4.9058544408438,4.822842664342992,4.8546552658081055,273702024,0.0,0.0
2005-01-14 00:00:00-05:00,4.871306975571236,4.9709699703756,4.8248307279585,4.969975471496582,385226388,0.0,0.0
2005-01-18 00:00:00-05:00,4.994829326277905,5.095486818088771,4.937416907060278,5.06765079498291,526377096,0.0,0.0
2005-01-19 00:00:00-05:00,5.086289752935118,5.102445622697831,4.88895325068529,4.903615951538086,449857692,0.0,0.0
2005-01-20 00:00:00-05:00,4.784319151676922,4.877520272516529,4.771892651278907,4.819611549377441,359703936,0.0,0.0
2005-01-21 00:00:00-05:00,4.835020347069203,4.855400469658029,4.675460585857846,4.679437160491943,369965664,0.0,0.0
2005-01-24 00:00:00-05:00,4.689626611643728,4.705532908913763,4.4816025708280725,4.491543769836426,560347092,0.0,0.0
2005-01-25 00:00:00-05:00,4.52186550150212,4.529322349359912,4.38144319659313,4.402070999145508,425941632,0.0,0.0
2005-01-26 00:00:00-05:00,4.4555063594357955,4.707522338033429,4.452523809731462,4.703297138214111,491823684,0.0,0.0
2005-01-27 00:00:00-05:00,4.691366933935497,4.693851760340815,4.602888265785209,4.674466609954834,264830904,0.0,0.0
2005-01-28 00:00:00-05:00,4.722682493297226,4.838997189386129,4.631221271653552,4.730635643005371,487839672,0.0,0.0
2005-01-31 00:00:00-05:00,4.81389466065938,4.880254250784332,4.764933590306637,4.861861705780029,383484132,0.0,0.0
2005-02-01 00:00:00-05:00,4.831043458270205,4.887709524728353,4.737843295495249,4.769406318664551,752806440,0.0,0.0
2005-02-02 00:00:00-05:00,5.357195145255109,5.388261870505931,5.061686423997232,5.11884880065918,1310660028,0.0,0.0
2005-02-03 00:00:00-05:00,5.119594904364818,5.303015082357795,5.115121079779794,5.240632057189941,519004476,0.0,0.0
2005-02-04 00:00:00-05:00,5.13152431323048,5.163336912128539,5.035340642365999,5.07908296585083,592179228,0.0,0.0
2005-02-07 00:00:00-05:00,5.101452322468438,5.129784650114843,4.859129395857175,4.872053146362305,517897584,0.0,0.0
2005-02-08 00:00:00-05:00,4.895166843890758,4.971219494682919,4.834772342505126,4.936921119689941,458740800,0.0,0.0
2005-02-09 00:00:00-05:00,4.9896106377636364,5.010487538943895,4.708764602942854,4.761454105377197,686173140,0.0,0.0
2005-02-10 00:00:00-05:00,4.771147087453016,4.777112186888784,4.604131406815464,4.671981334686279,758548692,0.0,0.0
2005-02-11 00:00:00-05:00,4.639173999155857,4.779845381012705,4.624509877546946,4.657566070556641,524115360,0.0,0.0
2005-02-14 00:00:00-05:00,4.544482791834399,4.798734974153638,4.498503790112656,4.7964982986450195,1540945512,0.0,0.0
2005-02-15 00:00:00-05:00,4.811657895366698,4.966744297931759,4.7987341468789895,4.852169513702393,1030280688,0.0,0.0
2005-02-16 00:00:00-05:00,4.8389972225557525,4.954069269389718,4.8290555485669735,4.931204319000244,660630708,0.0,0.0
2005-02-17 00:00:00-05:00,4.9167891278532325,4.964507546647267,4.891437933517194,4.918528079986572,416159424,0.0,0.0
2005-02-18 00:00:00-05:00,4.933689919677237,4.941891220306045,4.887709975073222,4.919771671295166,339096564,0.0,0.0
2005-02-22 00:00:00-05:00,4.883733672676325,4.943382297131075,4.731878897010128,4.756235122680664,538808652,0.0,0.0
2005-02-23 00:00:00-05:00,4.804201925371655,4.833529696981715,4.688881257379588,4.820357322692871,622816560,0.0,0.0
2005-02-24 00:00:00-05:00,4.557406129028751,4.718457169596644,4.52907238277884,4.6945977210998535,1031539428,0.0,0.0
2005-02-25 00:00:00-05:00,4.701058315617258,4.720196259073215,4.610591610768825,4.6195387840271,398541060,0.0,0.0
2005-02-28 00:00:00-05:00,4.622771438423844,4.718955111011912,4.619043014647308,4.672229290008545,312423264,0.0,0.0
2005-03-01 00:00:00-05:00,4.704539222274308,4.7159712230999125,4.523356689885483,4.624261856079102,372075552,0.0,0.0
2005-03-02 00:00:00-05:00,4.621527766317578,4.664276064552834,4.582011589492518,4.602390766143799,291128580,0.0,0.0
2005-03-03 00:00:00-05:00,4.626002003364147,4.666264527402161,4.580767932056099,4.647873401641846,304039656,0.0,0.0
2005-03-04 00:00:00-05:00,4.640168863912175,4.653838489193086,4.599657237559996,4.620285987854004,270693036,0.0,0.0
2005-03-07 00:00:00-05:00,4.667010912647204,4.712244515337877,4.648370212983166,4.692610263824463,346349304,0.0,0.0
2005-03-08 00:00:00-05:00,4.699817671074558,4.718457897687172,4.597172585898771,4.602889060974121,321522156,0.0,0.0
2005-03-09 00:00:00-05:00,4.578283244590482,4.589218944061413,4.477626694653386,4.507201671600342,453961584,0.0,0.0
2005-03-10 00:00:00-05:00,4.498751508444926,4.503473957317679,4.4090292420005905,4.473152160644531,437981580,0.0,0.0
2005-03-11 00:00:00-05:00,4.4845852572390825,4.497259908844494,4.402816611117551,4.418971061706543,320810868,0.0,0.0
2005-03-14 00:00:00-05:00,4.432143346621619,4.433882772321446,4.288987143456299,4.349132061004639,445418136,0.0,0.0
2005-03-15 00:00:00-05:00,4.356838170819987,4.473650605049817,4.329748017502776,4.439103603363037,416467116,0.0,0.0
2005-03-16 00:00:00-05:00,4.391632820531582,4.439103094764924,4.349630396000434,4.364293098449707,283967748,0.0,0.0
2005-03-17 00:00:00-05:00,4.402320138413834,4.464701743269326,4.3692639400769595,4.456003665924072,330093576,0.0,0.0
2005-03-18 00:00:00-05:00,4.444073760844385,4.4835913594073515,4.431646786467054,4.474644184112549,283316400,0.0,0.0
2005-03-21 00:00:00-05:00,4.45550622068961,4.527581819397953,4.405302494608306,4.495521068572998,299048652,0.0,0.0
2005-03-22 00:00:00-05:00,4.502975701338417,4.521864547451948,4.420213989568703,4.4388532638549805,225042732,0.0,0.0
2005-03-23 00:00:00-05:00,4.423196831373815,4.479614754802857,4.423196831373815,4.448298931121826,193606200,0.0,0.0
2005-03-24 00:00:00-05:00,4.491046305664678,4.49502288021132,4.45376586009355,4.4550089836120605,148059792,0.0,0.0
2005-03-28 00:00:00-05:00,4.51540399915226,4.592947448582682,4.497260076529916,4.508941650390625,349170480,0.0,0.0
2005-03-29 00:00:00-05:00,4.4997453468847235,4.5551692396267764,4.425681231282476,4.4629621505737305,258661080,0.0,0.0
2005-03-30 00:00:00-05:00,4.489556643541,4.509687670390618,4.463707721229662,4.48483419418335,249194556,0.0,0.0
2005-03-31 00:00:00-05:00,4.422699117844002,4.508195233424993,4.414994119918377,4.486324310302734,270473256,0.0,0.0
2005-04-01 00:00:00-05:00,4.517392483456818,4.546967460661906,4.473400586890078,4.474644184112549,247032720,0.0,0.0
2005-04-04 00:00:00-04:00,4.47240623755745,4.605870824545838,4.469673260005662,4.6051249504089355,322732944,0.0,0.0
2005-04-05 00:00:00-04:00,4.66576718046094,4.728646495671358,4.661790606130884,4.686644077301025,349118532,0.0,0.0
2005-04-06 00:00:00-04:00,4.7032965696352,4.713486394060415,4.662039075378345,4.702799320220947,209893896,0.0,0.0
2005-04-07 00:00:00-04:00,4.6918636642957265,4.837008401780253,4.688384339076963,4.815634727478027,387300312,0.0,0.0
2005-04-08 00:00:00-04:00,4.813894957983577,4.848938256538847,4.758222911555831,4.773135185241699,204459336,0.0,0.0
2005-04-11 00:00:00-04:00,4.7989823056400045,4.841482448041119,4.779845307574072,4.802462577819824,216203580,0.0,0.0
2005-04-12 00:00:00-04:00,4.796746781732336,4.832038233633893,4.707522232339291,4.820606231689453,292491216,0.0,0.0
2005-04-13 00:00:00-04:00,4.8084272699998225,4.8295527923624775,4.715474782175799,4.795005798339844,261969768,0.0,0.0
2005-04-14 00:00:00-04:00,4.803457610033918,4.830547762641187,4.724671031843346,4.758223533630371,245861892,0.0,0.0
2005-04-15 00:00:00-04:00,4.724671200360977,4.730636300256298,4.5894676365379965,4.597918510437012,462632904,0.0,0.0
2005-04-18 00:00:00-04:00,4.5874787241435735,4.669495990876518,4.560388575657288,4.646878719329834,261749988,0.0,0.0
2005-04-19 00:00:00-04:00,4.705534045398575,4.7718931749472935,4.673223720105297,4.756981372833252,336862800,0.0,0.0
2005-04-20 00:00:00-04:00,4.935428831488656,4.9831486751416865,4.869070658571267,4.92349910736084,617441940,0.0,0.0
2005-04-21 00:00:00-04:00,4.981160661367178,5.094989591315661,4.953821411457974,5.075604438781738,709365924,0.0,0.0
2005-04-22 00:00:00-04:00,5.53986894726296,5.567208669355269,5.325134375432045,5.363657474517822,1326875796,0.0,0.0
2005-04-25 00:00:00-04:00,5.413613160439683,5.585599910657864,5.406156312767971,5.555527210235596,792806400,0.0,0.0
2005-04-26 00:00:00-04:00,5.4732611381382945,5.51750070733496,5.42529361911755,5.436726093292236,690189120,0.0,0.0
2005-04-27 00:00:00-04:00,5.417837850937345,5.488919424518826,5.386771125363091,5.4623260498046875,410181408,0.0,0.0
2005-04-28 00:00:00-04:00,5.455366150179181,5.519489063630452,5.410877957632197,5.4541239738464355,346964688,0.0,0.0
2005-04-29 00:00:00-04:00,5.515262784548711,5.52371365611712,5.413612225313959,5.4677934646606445,366441192,0.0,0.0
2005-05-02 00:00:00-04:00,5.518744122032868,5.559752049351266,5.473013271855275,5.5247087478637695,390305304,0.0,0.0
2005-05-03 00:00:00-04:00,5.513773047373383,5.6703497896412784,5.500600673159968,5.621636867523193,710496792,0.0,0.0
2005-05-04 00:00:00-04:00,5.647485514941463,5.71334786744971,5.6417699872269615,5.679049491882324,482856660,0.0,0.0
2005-05-05 00:00:00-04:00,5.6820318441240625,5.6820318441240625,5.613933765560277,5.641272068023682,300083616,0.0,0.0
2005-05-06 00:00:00-04:00,5.6765639238435455,5.697689447293757,5.628595929262364,5.667119026184082,270285444,0.0,0.0
2005-05-09 00:00:00-04:00,5.666623215986176,5.67904924342338,5.602748443521421,5.617412567138672,221250528,0.0,0.0
2005-05-10 00:00:00-04:00,5.603742892395684,5.661652565002441,5.585103141050019,5.661652565002441,253578168,0.0,0.0
2005-05-11 00:00:00-04:00,5.690730575790893,5.765539624111021,5.6648830759345135,5.7483906745910645,458692848,0.0,0.0
2005-05-12 00:00:00-04:00,5.736461008542207,5.771753880408446,5.6715936335153305,5.6845173835754395,357570072,0.0,0.0
2005-05-13 00:00:00-04:00,5.695949826295666,5.74342010020082,5.649722676015061,5.697441101074219,296323380,0.0,0.0
2005-05-16 00:00:00-04:00,5.708376171026955,5.756591840219921,5.680788774592639,5.742425441741943,227028744,0.0,0.0
2005-05-17 00:00:00-04:00,5.730247919203439,5.8020744147946335,5.721300270969114,5.794121265411377,312043644,0.0,0.0
2005-05-18 00:00:00-04:00,5.8060508620257805,5.964119820940631,5.803814186801741,5.94398832321167,491987520,0.0,0.0
2005-05-19 00:00:00-04:00,5.973316661739883,5.993944463703395,5.921869338127457,5.944485664367676,388271340,0.0,0.0
2005-05-20 00:00:00-04:00,5.99493827758604,6.006371699810146,5.956167028052529,6.004879951477051,326213460,0.0,0.0
2005-05-23 00:00:00-04:00,6.04340319844223,6.4147164162312755,6.03221934780714,6.3488545417785645,854676468,0.0,0.0
2005-05-24 00:00:00-04:00,6.386383006658462,6.597142436775478,6.300390101796755,6.362523555755615,1160562276,0.0,0.0
2005-05-25 00:00:00-04:00,6.281252234857352,6.486294214812724,6.229059042038354,6.48206901550293,721593684,0.0,0.0
2005-05-26 00:00:00-04:00,6.485798020225703,6.555388318793214,6.419687047158202,6.442054748535156,541322136,0.0,0.0
2005-05-27 00:00:00-04:00,6.473370351317866,6.612302318980266,6.443298125779112,6.61106014251709,486876636,0.0,0.0
2005-05-31 00:00:00-04:00,6.696307368753571,6.91924466389102,6.694816567524292,6.891160488128662,888582528,0.0,0.0
2005-06-01 00:00:00-04:00,7.038542047646457,7.279373697878917,7.009215221248062,7.157839298248291,1406260332,0.0,0.0
2005-06-02 00:00:00-04:00,7.17598135027383,7.202078421357594,7.0733362803881,7.155354022979736,718245036,0.0,0.0
2005-06-03 00:00:00-04:00,7.127766395225217,7.190148943678977,6.894639276920265,6.96547269821167,750540708,0.0,0.0
2005-06-06 00:00:00-04:00,7.01840957097332,7.300746358101329,7.004491797125676,7.230907917022705,900134964,0.0,0.0
2005-06-07 00:00:00-04:00,7.384006602983028,7.445891897912728,7.215001943763828,7.285088539123535,971947080,0.0,0.0
2005-06-08 00:00:00-04:00,7.278379141700289,7.286829067019836,6.90930261880963,6.9480743408203125,1027007964,0.0,0.0
2005-06-09 00:00:00-04:00,7.076318548504437,7.1702655381020275,6.972927608576394,7.115836143493652,656986356,0.0,0.0
2005-06-10 00:00:00-04:00,7.132736632990163,7.139943908259434,6.959507245392574,7.021144390106201,507356136,0.0,0.0
2005-06-13 00:00:00-04:00,6.954536584230197,7.063146750308176,6.8725193172855805,7.027357578277588,511615872,0.0,0.0
2005-06-14 00:00:00-04:00,6.923966273404176,6.989827666358169,6.903089375874919,6.918001174926758,403272324,0.0,0.0
2005-06-15 00:00:00-04:00,6.8347421154009105,6.8919044885107885,6.646599508210174,6.829771041870117,834488676,0.0,0.0
2005-06-16 00:00:00-04:00,6.816349596837254,6.916758463140546,6.786774621671558,6.895384788513184,497997504,0.0,0.0
2005-06-17 00:00:00-04:00,6.934156579515907,6.966466426849365,6.857109911204379,6.966466426849365,416958624,0.0,0.0
2005-06-20 00:00:00-04:00,6.861832696869419,7.149637366837351,6.753470674768608,7.125529766082764,840147012,0.0,0.0
2005-06-21 00:00:00-04:00,7.159578950733852,7.215002374368748,7.082532279611758,7.153862476348877,604686708,0.0,0.0
2005-06-22 00:00:00-04:00,7.199345107590517,7.265206511258318,7.174491631556968,7.190149307250977,418541040,0.0,0.0
2005-06-23 00:00:00-04:00,7.157839166143903,7.32709246289154,7.120559190393421,7.200338840484619,561693744,0.0,0.0
2005-06-24 00:00:00-04:00,7.229914550138588,7.406374643787157,7.197107926194623,7.387735366821289,710137152,0.0,0.0
2005-06-27 00:00:00-04:00,7.428743050142096,7.567177290483171,7.303481183894776,7.557981491088867,711403884,0.0,0.0
2005-06-28 00:00:00-04:00,7.612163732526587,7.685978283896943,7.5057902336120605,7.5057902336120605,760698540,0.0,0.0
2005-06-29 00:00:00-04:00,7.518216236912707,7.564941111086808,7.260981514581969,7.275147914886475,731216052,0.0,0.0
2005-06-30 00:00:00-04:00,7.315410467353596,7.429488476770902,7.233393204743124,7.310688018798828,603172224,0.0,0.0
2005-07-01 00:00:00-04:00,7.332807804620653,7.3626323527512225,7.188160782542258,7.238613605499268,368734896,0.0,0.0
2005-07-05 00:00:00-04:00,7.259739274775976,7.35617109832526,7.213262552165761,7.349460124969482,299460240,0.0,0.0
2005-07-06 00:00:00-04:00,7.3889771127920385,7.3964325390014825,7.24184385270275,7.2453227043151855,319691988,0.0,0.0
2005-07-07 00:00:00-04:00,7.19238513520986,7.351696271932771,7.17051421147746,7.3452348709106445,426457116,0.0,0.0
2005-07-08 00:00:00-04:00,7.362881568758209,7.393948293855756,7.30820401892951,7.36238431930542,298005696,0.0,0.0
2005-07-11 00:00:00-04:00,7.366608407689155,7.3715790075031435,7.232896620696016,7.290805339813232,335276388,0.0,0.0
